house,year,date,url,file
hofreps,1901,1901-05-09,/parlInfo/download/hansard80/hansardr80/1901-05-09/toc_unixml/19010509_reps_1_1_v13.xml;fileType=text%2Fxml,19010509_reps_1_1_v13.xml
hofreps,1901,1901-05-10,/parlInfo/download/hansard80/hansardr80/1901-05-10/toc_unixml/19010510_reps_1_1_v11.xml;fileType=text%2Fxml,19010510_reps_1_1_v11.xml
hofreps,1901,1901-05-21,/parlInfo/download/hansard80/hansardr80/1901-05-21/toc_unixml/19010521_reps_1_1_v7.xml;fileType=text%2Fxml,19010521_reps_1_1_v7.xml
hofreps,1901,1901-05-22,/parlInfo/download/hansard80/hansardr80/1901-05-22/toc_unixml/19010522_reps_1_1_v10.xml;fileType=text%2Fxml,19010522_reps_1_1_v10.xml
hofreps,1901,1901-05-23,/parlInfo/download/hansard80/hansardr80/1901-05-23/toc_unixml/19010523_reps_1_1_v13.xml;fileType=text%2Fxml,19010523_reps_1_1_v13.xml
hofreps,1901,1901-05-29,/parlInfo/download/hansard80/hansardr80/1901-05-29/toc_unixml/19010529_reps_1_1_v11.xml;fileType=text%2Fxml,19010529_reps_1_1_v11.xml
hofreps,1901,1901-05-30,/parlInfo/download/hansard80/hansardr80/1901-05-30/toc_unixml/19010530_reps_1_1_v8.xml;fileType=text%2Fxml,19010530_reps_1_1_v8.xml
hofreps,1901,1901-05-31,/parlInfo/download/hansard80/hansardr80/1901-05-31/toc_unixml/19010531_reps_1_1_v11.xml;fileType=text%2Fxml,19010531_reps_1_1_v11.xml
hofreps,1901,1901-06-04,/parlInfo/download/hansard80/hansardr80/1901-06-04/toc_unixml/19010604_reps_1_1_v10.xml;fileType=text%2Fxml,19010604_reps_1_1_v10.xml
hofreps,1901,1901-06-05,/parlInfo/download/hansard80/hansardr80/1901-06-05/toc_unixml/19010605_reps_1_1_v11.xml;fileType=text%2Fxml,19010605_reps_1_1_v11.xml
hofreps,1901,1901-06-06,/parlInfo/download/hansard80/hansardr80/1901-06-06/toc_unixml/19010606_reps_1_1_v9.xml;fileType=text%2Fxml,19010606_reps_1_1_v9.xml
hofreps,1901,1901-06-07,/parlInfo/download/hansard80/hansardr80/1901-06-07/toc_unixml/19010607_reps_1_1_v8.xml;fileType=text%2Fxml,19010607_reps_1_1_v8.xml
hofreps,1901,1901-06-11,/parlInfo/download/hansard80/hansardr80/1901-06-11/toc_unixml/19010611_reps_1_1_v14.xml;fileType=text%2Fxml,19010611_reps_1_1_v14.xml
hofreps,1901,1901-06-12,/parlInfo/download/hansard80/hansardr80/1901-06-12/toc_unixml/19010612_reps_1_1_v14.xml;fileType=text%2Fxml,19010612_reps_1_1_v14.xml
hofreps,1901,1901-06-13,/parlInfo/download/hansard80/hansardr80/1901-06-13/toc_unixml/19010613_reps_1_1_v12.xml;fileType=text%2Fxml,19010613_reps_1_1_v12.xml
hofreps,1901,1901-06-14,/parlInfo/download/hansard80/hansardr80/1901-06-14/toc_unixml/19010614_reps_1_1_v9.xml;fileType=text%2Fxml,19010614_reps_1_1_v9.xml
hofreps,1901,1901-06-19,/parlInfo/download/hansard80/hansardr80/1901-06-19/toc_unixml/19010619_reps_1_1_v9.xml;fileType=text%2Fxml,19010619_reps_1_1_v9.xml
hofreps,1901,1901-06-20,/parlInfo/download/hansard80/hansardr80/1901-06-20/toc_unixml/19010620_reps_1_1_v11.xml;fileType=text%2Fxml,19010620_reps_1_1_v11.xml
hofreps,1901,1901-06-21,/parlInfo/download/hansard80/hansardr80/1901-06-21/toc_unixml/19010621_reps_1_2_v10.xml;fileType=text%2Fxml,19010621_reps_1_2_v10.xml
hofreps,1901,1901-06-25,/parlInfo/download/hansard80/hansardr80/1901-06-25/toc_unixml/19010625_reps_1_2_v10.xml;fileType=text%2Fxml,19010625_reps_1_2_v10.xml
hofreps,1901,1901-06-26,/parlInfo/download/hansard80/hansardr80/1901-06-26/toc_unixml/19010626_reps_1_2_v10.xml;fileType=text%2Fxml,19010626_reps_1_2_v10.xml
hofreps,1901,1901-06-27,/parlInfo/download/hansard80/hansardr80/1901-06-27/toc_unixml/19010627_reps_1_2_v11.xml;fileType=text%2Fxml,19010627_reps_1_2_v11.xml
hofreps,1901,1901-06-28,/parlInfo/download/hansard80/hansardr80/1901-06-28/toc_unixml/19010628_reps_1_2_v9.xml;fileType=text%2Fxml,19010628_reps_1_2_v9.xml
hofreps,1901,1901-07-02,/parlInfo/download/hansard80/hansardr80/1901-07-02/toc_unixml/19010702_reps_1_2_v11.xml;fileType=text%2Fxml,19010702_reps_1_2_v11.xml
hofreps,1901,1901-07-03,/parlInfo/download/hansard80/hansardr80/1901-07-03/toc_unixml/19010703_reps_1_2_v13.xml;fileType=text%2Fxml,19010703_reps_1_2_v13.xml
hofreps,1901,1901-07-04,/parlInfo/download/hansard80/hansardr80/1901-07-04/toc_unixml/19010704_reps_1_2_v15.xml;fileType=text%2Fxml,19010704_reps_1_2_v15.xml
hofreps,1901,1901-07-05,/parlInfo/download/hansard80/hansardr80/1901-07-05/toc_unixml/19010705_reps_1_2_v8.xml;fileType=text%2Fxml,19010705_reps_1_2_v8.xml
hofreps,1901,1901-07-09,/parlInfo/download/hansard80/hansardr80/1901-07-09/toc_unixml/19010709_reps_1_2_v12.xml;fileType=text%2Fxml,19010709_reps_1_2_v12.xml
hofreps,1901,1901-07-10,/parlInfo/download/hansard80/hansardr80/1901-07-10/toc_unixml/19010710_reps_1_2_v9.xml;fileType=text%2Fxml,19010710_reps_1_2_v9.xml
hofreps,1901,1901-07-11,/parlInfo/download/hansard80/hansardr80/1901-07-11/toc_unixml/19010711_reps_1_2_v12.xml;fileType=text%2Fxml,19010711_reps_1_2_v12.xml
hofreps,1901,1901-07-12,/parlInfo/download/hansard80/hansardr80/1901-07-12/toc_unixml/19010712_reps_1_2_v8.xml;fileType=text%2Fxml,19010712_reps_1_2_v8.xml
hofreps,1901,1901-07-16,/parlInfo/download/hansard80/hansardr80/1901-07-16/toc_unixml/19010716_reps_1_2_v11.xml;fileType=text%2Fxml,19010716_reps_1_2_v11.xml
hofreps,1901,1901-07-17,/parlInfo/download/hansard80/hansardr80/1901-07-17/toc_unixml/19010717_reps_1_2_v18.xml;fileType=text%2Fxml,19010717_reps_1_2_v18.xml
hofreps,1901,1901-07-18,/parlInfo/download/hansard80/hansardr80/1901-07-18/toc_unixml/19010718_reps_1_2_v12.xml;fileType=text%2Fxml,19010718_reps_1_2_v12.xml
hofreps,1901,1901-07-19,/parlInfo/download/hansard80/hansardr80/1901-07-19/toc_unixml/19010719_reps_1_3_v6.xml;fileType=text%2Fxml,19010719_reps_1_3_v6.xml
hofreps,1901,1901-07-23,/parlInfo/download/hansard80/hansardr80/1901-07-23/toc_unixml/19010723_reps_1_3_v9.xml;fileType=text%2Fxml,19010723_reps_1_3_v9.xml
hofreps,1901,1901-07-24,/parlInfo/download/hansard80/hansardr80/1901-07-24/toc_unixml/19010724_reps_1_3_v10.xml;fileType=text%2Fxml,19010724_reps_1_3_v10.xml
hofreps,1901,1901-07-25,/parlInfo/download/hansard80/hansardr80/1901-07-25/toc_unixml/19010725_reps_1_3_v9.xml;fileType=text%2Fxml,19010725_reps_1_3_v9.xml
hofreps,1901,1901-07-26,/parlInfo/download/hansard80/hansardr80/1901-07-26/toc_unixml/19010726_reps_1_3_v9.xml;fileType=text%2Fxml,19010726_reps_1_3_v9.xml
hofreps,1901,1901-07-30,/parlInfo/download/hansard80/hansardr80/1901-07-30/toc_unixml/19010730_reps_1_3_v9.xml;fileType=text%2Fxml,19010730_reps_1_3_v9.xml
hofreps,1901,1901-07-31,/parlInfo/download/hansard80/hansardr80/1901-07-31/toc_unixml/19010731_reps_1_3_v12.xml;fileType=text%2Fxml,19010731_reps_1_3_v12.xml
hofreps,1901,1901-08-01,/parlInfo/download/hansard80/hansardr80/1901-08-01/toc_unixml/19010801_reps_1_3_v8.xml;fileType=text%2Fxml,19010801_reps_1_3_v8.xml
hofreps,1901,1901-08-02,/parlInfo/download/hansard80/hansardr80/1901-08-02/toc_unixml/19010802_reps_1_3_v10.xml;fileType=text%2Fxml,19010802_reps_1_3_v10.xml
hofreps,1901,1901-08-06,/parlInfo/download/hansard80/hansardr80/1901-08-06/toc_unixml/19010806_reps_1_3_v4.xml;fileType=text%2Fxml,19010806_reps_1_3_v4.xml
hofreps,1901,1901-08-07,/parlInfo/download/hansard80/hansardr80/1901-08-07/toc_unixml/19010807_reps_1_3_v9.xml;fileType=text%2Fxml,19010807_reps_1_3_v9.xml
hofreps,1901,1901-08-08,/parlInfo/download/hansard80/hansardr80/1901-08-08/toc_unixml/19010808_reps_1_3_v4.xml;fileType=text%2Fxml,19010808_reps_1_3_v4.xml
hofreps,1901,1901-08-09,/parlInfo/download/hansard80/hansardr80/1901-08-09/toc_unixml/19010809_reps_1_3_v9.xml;fileType=text%2Fxml,19010809_reps_1_3_v9.xml
hofreps,1901,1901-08-13,/parlInfo/download/hansard80/hansardr80/1901-08-13/toc_unixml/19010813_reps_1_3_v11.xml;fileType=text%2Fxml,19010813_reps_1_3_v11.xml
hofreps,1901,1901-08-14,/parlInfo/download/hansard80/hansardr80/1901-08-14/toc_unixml/19010814_reps_1_3_v10.xml;fileType=text%2Fxml,19010814_reps_1_3_v10.xml
hofreps,1901,1901-08-15,/parlInfo/download/hansard80/hansardr80/1901-08-15/toc_unixml/19010815_reps_1_3_v12.xml;fileType=text%2Fxml,19010815_reps_1_3_v12.xml
hofreps,1901,1901-08-16,/parlInfo/download/hansard80/hansardr80/1901-08-16/toc_unixml/19010816_reps_1_3_v6.xml;fileType=text%2Fxml,19010816_reps_1_3_v6.xml
hofreps,1901,1901-08-20,/parlInfo/download/hansard80/hansardr80/1901-08-20/toc_unixml/19010820_reps_1_3_v12.xml;fileType=text%2Fxml,19010820_reps_1_3_v12.xml
hofreps,1901,1901-08-21,/parlInfo/download/hansard80/hansardr80/1901-08-21/toc_unixml/19010821_reps_1_3_v9.xml;fileType=text%2Fxml,19010821_reps_1_3_v9.xml
hofreps,1901,1901-08-22,/parlInfo/download/hansard80/hansardr80/1901-08-22/toc_unixml/19010822_reps_1_3_v12.xml;fileType=text%2Fxml,19010822_reps_1_3_v12.xml
hofreps,1901,1901-08-23,/parlInfo/download/hansard80/hansardr80/1901-08-23/toc_unixml/19010823_reps_1_3_v13.xml;fileType=text%2Fxml,19010823_reps_1_3_v13.xml
hofreps,1901,1901-08-28,/parlInfo/download/hansard80/hansardr80/1901-08-28/toc_unixml/19010828_reps_1_4_v11.xml;fileType=text%2Fxml,19010828_reps_1_4_v11.xml
hofreps,1901,1901-08-29,/parlInfo/download/hansard80/hansardr80/1901-08-29/toc_unixml/19010829_reps_1_4_v6.xml;fileType=text%2Fxml,19010829_reps_1_4_v6.xml
hofreps,1901,1901-08-30,/parlInfo/download/hansard80/hansardr80/1901-08-30/toc_unixml/19010830_reps_1_4_v10.xml;fileType=text%2Fxml,19010830_reps_1_4_v10.xml
hofreps,1901,1901-09-04,/parlInfo/download/hansard80/hansardr80/1901-09-04/toc_unixml/19010904_reps_1_4_v13.xml;fileType=text%2Fxml,19010904_reps_1_4_v13.xml
hofreps,1901,1901-09-05,/parlInfo/download/hansard80/hansardr80/1901-09-05/toc_unixml/19010905_reps_1_4_v12.xml;fileType=text%2Fxml,19010905_reps_1_4_v12.xml
hofreps,1901,1901-09-06,/parlInfo/download/hansard80/hansardr80/1901-09-06/toc_unixml/19010906_reps_1_4_v11.xml;fileType=text%2Fxml,19010906_reps_1_4_v11.xml
hofreps,1901,1901-09-11,/parlInfo/download/hansard80/hansardr80/1901-09-11/toc_unixml/19010911_reps_1_4_v10.xml;fileType=text%2Fxml,19010911_reps_1_4_v10.xml
hofreps,1901,1901-09-12,/parlInfo/download/hansard80/hansardr80/1901-09-12/toc_unixml/19010912_reps_1_4_v8.xml;fileType=text%2Fxml,19010912_reps_1_4_v8.xml
hofreps,1901,1901-09-13,/parlInfo/download/hansard80/hansardr80/1901-09-13/toc_unixml/19010913_reps_1_4_v8.xml;fileType=text%2Fxml,19010913_reps_1_4_v8.xml
hofreps,1901,1901-09-18,/parlInfo/download/hansard80/hansardr80/1901-09-18/toc_unixml/19010918_reps_1_4_v4.xml;fileType=text%2Fxml,19010918_reps_1_4_v4.xml
hofreps,1901,1901-09-19,/parlInfo/download/hansard80/hansardr80/1901-09-19/toc_unixml/19010919_reps_1_4_v12.xml;fileType=text%2Fxml,19010919_reps_1_4_v12.xml
hofreps,1901,1901-09-20,/parlInfo/download/hansard80/hansardr80/1901-09-20/toc_unixml/19010920_reps_1_4_v8.xml;fileType=text%2Fxml,19010920_reps_1_4_v8.xml
hofreps,1901,1901-09-25,/parlInfo/download/hansard80/hansardr80/1901-09-25/toc_unixml/19010925_reps_1_4_v12.xml;fileType=text%2Fxml,19010925_reps_1_4_v12.xml
hofreps,1901,1901-09-26,/parlInfo/download/hansard80/hansardr80/1901-09-26/toc_unixml/19010926_reps_1_4_v12.xml;fileType=text%2Fxml,19010926_reps_1_4_v12.xml
hofreps,1901,1901-09-27,/parlInfo/download/hansard80/hansardr80/1901-09-27/toc_unixml/19010927_reps_1_4_v9.xml;fileType=text%2Fxml,19010927_reps_1_4_v9.xml
hofreps,1901,1901-10-01,/parlInfo/download/hansard80/hansardr80/1901-10-01/toc_unixml/19011001_reps_1_4_v13.xml;fileType=text%2Fxml,19011001_reps_1_4_v13.xml
hofreps,1901,1901-10-02,/parlInfo/download/hansard80/hansardr80/1901-10-02/toc_unixml/19011002_reps_1_4_v12.xml;fileType=text%2Fxml,19011002_reps_1_4_v12.xml
hofreps,1901,1901-10-03,/parlInfo/download/hansard80/hansardr80/1901-10-03/toc_unixml/19011003_reps_1_4_v10.xml;fileType=text%2Fxml,19011003_reps_1_4_v10.xml
hofreps,1901,1901-10-04,/parlInfo/download/hansard80/hansardr80/1901-10-04/toc_unixml/19011004_reps_1_5_v9.xml;fileType=text%2Fxml,19011004_reps_1_5_v9.xml
hofreps,1901,1901-10-08,/parlInfo/download/hansard80/hansardr80/1901-10-08/toc_unixml/19011008_reps_1_5_v10.xml;fileType=text%2Fxml,19011008_reps_1_5_v10.xml
hofreps,1901,1901-10-09,/parlInfo/download/hansard80/hansardr80/1901-10-09/toc_unixml/19011009_reps_1_5_v10.xml;fileType=text%2Fxml,19011009_reps_1_5_v10.xml
hofreps,1901,1901-10-10,/parlInfo/download/hansard80/hansardr80/1901-10-10/toc_unixml/19011010_reps_1_5_v8.xml;fileType=text%2Fxml,19011010_reps_1_5_v8.xml
hofreps,1901,1901-10-11,/parlInfo/download/hansard80/hansardr80/1901-10-11/toc_unixml/19011011_reps_1_5_v13.xml;fileType=text%2Fxml,19011011_reps_1_5_v13.xml
hofreps,1901,1901-10-15,/parlInfo/download/hansard80/hansardr80/1901-10-15/toc_unixml/19011015_reps_1_5_v8.xml;fileType=text%2Fxml,19011015_reps_1_5_v8.xml
hofreps,1901,1901-10-16,/parlInfo/download/chamber/hansardr/1901-10-16/toc_unixml/19011016_REPS_1_5.xml;fileType=text%2Fxml,19011016_REPS_1_5.xml
hofreps,1901,1901-10-17,/parlInfo/download/hansard80/hansardr80/1901-10-17/toc_unixml/19011017_reps_1_5_v8.xml;fileType=text%2Fxml,19011017_reps_1_5_v8.xml
hofreps,1901,1901-10-18,/parlInfo/download/hansard80/hansardr80/1901-10-18/toc_unixml/19011018_reps_1_5_v4.xml;fileType=text%2Fxml,19011018_reps_1_5_v4.xml
hofreps,1901,1901-10-22,/parlInfo/download/hansard80/hansardr80/1901-10-22/toc_unixml/19011022_reps_1_5_v9.xml;fileType=text%2Fxml,19011022_reps_1_5_v9.xml
hofreps,1901,1901-10-23,/parlInfo/download/hansard80/hansardr80/1901-10-23/toc_unixml/19011023_reps_1_5_v9.xml;fileType=text%2Fxml,19011023_reps_1_5_v9.xml
hofreps,1901,1901-10-24,/parlInfo/download/hansard80/hansardr80/1901-10-24/toc_unixml/19011024_reps_1_5_v9.xml;fileType=text%2Fxml,19011024_reps_1_5_v9.xml
hofreps,1901,1901-10-25,/parlInfo/download/hansard80/hansardr80/1901-10-25/toc_unixml/19011025_reps_1_5_v10.xml;fileType=text%2Fxml,19011025_reps_1_5_v10.xml
hofreps,1901,1901-10-29,/parlInfo/download/hansard80/hansardr80/1901-10-29/toc_unixml/19011029_reps_1_5_v4.xml;fileType=text%2Fxml,19011029_reps_1_5_v4.xml
hofreps,1901,1901-10-30,/parlInfo/download/hansard80/hansardr80/1901-10-30/toc_unixml/19011030_reps_1_5_v7.xml;fileType=text%2Fxml,19011030_reps_1_5_v7.xml
hofreps,1901,1901-10-31,/parlInfo/download/hansard80/hansardr80/1901-10-31/toc_unixml/19011031_reps_1_5_v11.xml;fileType=text%2Fxml,19011031_reps_1_5_v11.xml
hofreps,1901,1901-11-05,/parlInfo/download/hansard80/hansardr80/1901-11-05/toc_unixml/19011105_reps_1_5_v7.xml;fileType=text%2Fxml,19011105_reps_1_5_v7.xml
hofreps,1901,1901-11-06,/parlInfo/download/hansard80/hansardr80/1901-11-06/toc_unixml/19011106_reps_1_5_v7.xml;fileType=text%2Fxml,19011106_reps_1_5_v7.xml
hofreps,1901,1901-11-07,/parlInfo/download/hansard80/hansardr80/1901-11-07/toc_unixml/19011107_reps_1_6_v9.xml;fileType=text%2Fxml,19011107_reps_1_6_v9.xml
hofreps,1901,1901-11-08,/parlInfo/download/hansard80/hansardr80/1901-11-08/toc_unixml/19011108_reps_1_6_v7.xml;fileType=text%2Fxml,19011108_reps_1_6_v7.xml
hofreps,1901,1901-11-12,/parlInfo/download/hansard80/hansardr80/1901-11-12/toc_unixml/19011112_reps_1_6_v9.xml;fileType=text%2Fxml,19011112_reps_1_6_v9.xml
hofreps,1901,1901-11-13,/parlInfo/download/hansard80/hansardr80/1901-11-13/toc_unixml/19011113_reps_1_6_v11.xml;fileType=text%2Fxml,19011113_reps_1_6_v11.xml
hofreps,1901,1901-11-14,/parlInfo/download/hansard80/hansardr80/1901-11-14/toc_unixml/19011114_reps_1_6_v10.xml;fileType=text%2Fxml,19011114_reps_1_6_v10.xml
hofreps,1901,1901-11-15,/parlInfo/download/hansard80/hansardr80/1901-11-15/toc_unixml/19011115_reps_1_6_v7.xml;fileType=text%2Fxml,19011115_reps_1_6_v7.xml
hofreps,1901,1901-11-19,/parlInfo/download/hansard80/hansardr80/1901-11-19/toc_unixml/19011119_reps_1_6_v9.xml;fileType=text%2Fxml,19011119_reps_1_6_v9.xml
hofreps,1901,1901-11-20,/parlInfo/download/hansard80/hansardr80/1901-11-20/toc_unixml/19011120_reps_1_6_v9.xml;fileType=text%2Fxml,19011120_reps_1_6_v9.xml
hofreps,1901,1901-11-21,/parlInfo/download/hansard80/hansardr80/1901-11-21/toc_unixml/19011121_reps_1_6_v12.xml;fileType=text%2Fxml,19011121_reps_1_6_v12.xml
hofreps,1901,1901-11-22,/parlInfo/download/hansard80/hansardr80/1901-11-22/toc_unixml/19011122_reps_1_6_v11.xml;fileType=text%2Fxml,19011122_reps_1_6_v11.xml
hofreps,1901,1901-11-26,/parlInfo/download/hansard80/hansardr80/1901-11-26/toc_unixml/19011126_reps_1_6_v11.xml;fileType=text%2Fxml,19011126_reps_1_6_v11.xml
hofreps,1901,1901-11-27,/parlInfo/download/hansard80/hansardr80/1901-11-27/toc_unixml/19011127_reps_1_6_v12.xml;fileType=text%2Fxml,19011127_reps_1_6_v12.xml
hofreps,1901,1901-11-29,/parlInfo/download/hansard80/hansardr80/1901-11-29/toc_unixml/19011129_reps_1_6_v12.xml;fileType=text%2Fxml,19011129_reps_1_6_v12.xml
hofreps,1901,1901-12-02,/parlInfo/download/hansard80/hansardr80/1901-12-02/toc_unixml/19011202_reps_1_6_v13.xml;fileType=text%2Fxml,19011202_reps_1_6_v13.xml
hofreps,1901,1901-12-03,/parlInfo/download/hansard80/hansardr80/1901-12-03/toc_unixml/19011203_reps_1_6_v12.xml;fileType=text%2Fxml,19011203_reps_1_6_v12.xml
hofreps,1901,1901-12-05,/parlInfo/download/hansard80/hansardr80/1901-12-05/toc_unixml/19011205_reps_1_6_v11.xml;fileType=text%2Fxml,19011205_reps_1_6_v11.xml
hofreps,1901,1901-12-06,/parlInfo/download/hansard80/hansardr80/1901-12-06/toc_unixml/19011206_reps_1_7_v10.xml;fileType=text%2Fxml,19011206_reps_1_7_v10.xml
hofreps,1901,1901-12-09,/parlInfo/download/hansard80/hansardr80/1901-12-09/toc_unixml/19011209_reps_1_7_v9.xml;fileType=text%2Fxml,19011209_reps_1_7_v9.xml
hofreps,1901,1901-12-10,/parlInfo/download/hansard80/hansardr80/1901-12-10/toc_unixml/19011210_reps_1_7_v8.xml;fileType=text%2Fxml,19011210_reps_1_7_v8.xml
hofreps,1901,1901-12-11,/parlInfo/download/hansard80/hansardr80/1901-12-11/toc_unixml/19011211_reps_1_7_v9.xml;fileType=text%2Fxml,19011211_reps_1_7_v9.xml
hofreps,1901,1901-12-12,/parlInfo/download/hansard80/hansardr80/1901-12-12/toc_unixml/19011212_reps_1_7_v10.xml;fileType=text%2Fxml,19011212_reps_1_7_v10.xml
hofreps,1901,1901-12-13,/parlInfo/download/hansard80/hansardr80/1901-12-13/toc_unixml/19011213_reps_1_7_v14.xml;fileType=text%2Fxml,19011213_reps_1_7_v14.xml
hofreps,1902,1902-01-14,/parlInfo/download/hansard80/hansardr80/1902-01-14/toc_unixml/19020114_reps_1_7_v9.xml;fileType=text%2Fxml,19020114_reps_1_7_v9.xml
hofreps,1902,1902-01-15,/parlInfo/download/hansard80/hansardr80/1902-01-15/toc_unixml/19020115_reps_1_7_v9.xml;fileType=text%2Fxml,19020115_reps_1_7_v9.xml
hofreps,1902,1902-01-16,/parlInfo/download/hansard80/hansardr80/1902-01-16/toc_unixml/19020116_reps_1_7_v11.xml;fileType=text%2Fxml,19020116_reps_1_7_v11.xml
hofreps,1902,1902-01-17,/parlInfo/download/hansard80/hansardr80/1902-01-17/toc_unixml/19020117_reps_1_7_v9.xml;fileType=text%2Fxml,19020117_reps_1_7_v9.xml
hofreps,1902,1902-01-21,/parlInfo/download/hansard80/hansardr80/1902-01-21/toc_unixml/19020121_reps_1_7_v12.xml;fileType=text%2Fxml,19020121_reps_1_7_v12.xml
hofreps,1902,1902-01-22,/parlInfo/download/hansard80/hansardr80/1902-01-22/toc_unixml/19020122_reps_1_7_v8.xml;fileType=text%2Fxml,19020122_reps_1_7_v8.xml
hofreps,1902,1902-01-23,/parlInfo/download/hansard80/hansardr80/1902-01-23/toc_unixml/19020123_reps_1_7_v10.xml;fileType=text%2Fxml,19020123_reps_1_7_v10.xml
hofreps,1902,1902-01-24,/parlInfo/download/hansard80/hansardr80/1902-01-24/toc_unixml/19020124_reps_1_7_v9.xml;fileType=text%2Fxml,19020124_reps_1_7_v9.xml
hofreps,1902,1902-01-28,/parlInfo/download/hansard80/hansardr80/1902-01-28/toc_unixml/19020128_reps_1_7_v8.xml;fileType=text%2Fxml,19020128_reps_1_7_v8.xml
hofreps,1902,1902-01-29,/parlInfo/download/hansard80/hansardr80/1902-01-29/toc_unixml/19020129_reps_1_7_v10.xml;fileType=text%2Fxml,19020129_reps_1_7_v10.xml
hofreps,1902,1902-01-30,/parlInfo/download/hansard80/hansardr80/1902-01-30/toc_unixml/19020130_reps_1_7_v8.xml;fileType=text%2Fxml,19020130_reps_1_7_v8.xml
hofreps,1902,1902-01-31,/parlInfo/download/hansard80/hansardr80/1902-01-31/toc_unixml/19020131_reps_1_7_v7.xml;fileType=text%2Fxml,19020131_reps_1_7_v7.xml
hofreps,1902,1902-02-04,/parlInfo/download/hansard80/hansardr80/1902-02-04/toc_unixml/19020204_reps_1_7_v9.xml;fileType=text%2Fxml,19020204_reps_1_7_v9.xml
hofreps,1902,1902-02-05,/parlInfo/download/hansard80/hansardr80/1902-02-05/toc_unixml/19020205_reps_1_7_v7.xml;fileType=text%2Fxml,19020205_reps_1_7_v7.xml
hofreps,1902,1902-02-06,/parlInfo/download/hansard80/hansardr80/1902-02-06/toc_unixml/19020206_reps_1_8_v6.xml;fileType=text%2Fxml,19020206_reps_1_8_v6.xml
hofreps,1902,1902-02-07,/parlInfo/download/hansard80/hansardr80/1902-02-07/toc_unixml/19020207_reps_1_8_v6.xml;fileType=text%2Fxml,19020207_reps_1_8_v6.xml
hofreps,1902,1902-02-11,/parlInfo/download/hansard80/hansardr80/1902-02-11/toc_unixml/19020211_reps_1_8_v9.xml;fileType=text%2Fxml,19020211_reps_1_8_v9.xml
hofreps,1902,1902-02-12,/parlInfo/download/hansard80/hansardr80/1902-02-12/toc_unixml/19020212_reps_1_8_v9.xml;fileType=text%2Fxml,19020212_reps_1_8_v9.xml
hofreps,1902,1902-02-13,/parlInfo/download/hansard80/hansardr80/1902-02-13/toc_unixml/19020213_reps_1_8_v9.xml;fileType=text%2Fxml,19020213_reps_1_8_v9.xml
hofreps,1902,1902-02-14,/parlInfo/download/hansard80/hansardr80/1902-02-14/toc_unixml/19020214_reps_1_8_v8.xml;fileType=text%2Fxml,19020214_reps_1_8_v8.xml
hofreps,1902,1902-02-18,/parlInfo/download/hansard80/hansardr80/1902-02-18/toc_unixml/19020218_reps_1_8_v9.xml;fileType=text%2Fxml,19020218_reps_1_8_v9.xml
hofreps,1902,1902-02-19,/parlInfo/download/hansard80/hansardr80/1902-02-19/toc_unixml/19020219_reps_1_8_v8.xml;fileType=text%2Fxml,19020219_reps_1_8_v8.xml
hofreps,1902,1902-02-20,/parlInfo/download/hansard80/hansardr80/1902-02-20/toc_unixml/19020220_reps_1_8_v7.xml;fileType=text%2Fxml,19020220_reps_1_8_v7.xml
hofreps,1902,1902-02-21,/parlInfo/download/hansard80/hansardr80/1902-02-21/toc_unixml/19020221_reps_1_8_v4.xml;fileType=text%2Fxml,19020221_reps_1_8_v4.xml
hofreps,1902,1902-02-25,/parlInfo/download/hansard80/hansardr80/1902-02-25/toc_unixml/19020225_reps_1_8_v8.xml;fileType=text%2Fxml,19020225_reps_1_8_v8.xml
hofreps,1902,1902-02-26,/parlInfo/download/hansard80/hansardr80/1902-02-26/toc_unixml/19020226_reps_1_8_v8.xml;fileType=text%2Fxml,19020226_reps_1_8_v8.xml
hofreps,1902,1902-02-27,/parlInfo/download/hansard80/hansardr80/1902-02-27/toc_unixml/19020227_reps_1_8_v9.xml;fileType=text%2Fxml,19020227_reps_1_8_v9.xml
hofreps,1902,1902-02-28,/parlInfo/download/hansard80/hansardr80/1902-02-28/toc_unixml/19020228_reps_1_8_v8.xml;fileType=text%2Fxml,19020228_reps_1_8_v8.xml
hofreps,1902,1902-03-04,/parlInfo/download/hansard80/hansardr80/1902-03-04/toc_unixml/19020304_reps_1_8_v7.xml;fileType=text%2Fxml,19020304_reps_1_8_v7.xml
hofreps,1902,1902-03-05,/parlInfo/download/hansard80/hansardr80/1902-03-05/toc_unixml/19020305_reps_1_8_v10.xml;fileType=text%2Fxml,19020305_reps_1_8_v10.xml
hofreps,1902,1902-03-06,/parlInfo/download/hansard80/hansardr80/1902-03-06/toc_unixml/19020306_reps_1_8_v5.xml;fileType=text%2Fxml,19020306_reps_1_8_v5.xml
hofreps,1902,1902-03-07,/parlInfo/download/hansard80/hansardr80/1902-03-07/toc_unixml/19020307_reps_1_8_v8.xml;fileType=text%2Fxml,19020307_reps_1_8_v8.xml
hofreps,1902,1902-03-11,/parlInfo/download/hansard80/hansardr80/1902-03-11/toc_unixml/19020311_reps_1_8_v10.xml;fileType=text%2Fxml,19020311_reps_1_8_v10.xml
hofreps,1902,1902-03-12,/parlInfo/download/hansard80/hansardr80/1902-03-12/toc_unixml/19020312_reps_1_8_v10.xml;fileType=text%2Fxml,19020312_reps_1_8_v10.xml
